Game,AppId
Bastard Bonds,486720
Bastion,107100
Bat to the Heavens,3044100
Batbarian: Testament of the Primordials,837460
Bathory - The Bloody Countess,486170
Batman: Arkham Asylum GOTY Edition,35140
Batman: Arkham City GOTY,200260
Batman™: Arkham Knight,208650
Batman™: Arkham Origins,209000
Batman™: Arkham Origins Blackgate - Deluxe Edition,267490
Batman™: Arkham VR,502820
Batora: Lost Haven,1506440
BATTALION: Legacy,489940
Battle Academy 2: Eastern Front,306640
Battle Bands,1322100
Battle Brothers,365360
Battle Bruise,618510
Battle Chasers: Nightwar,451020
Battle Chef Brigade,452570
Battle Fantasia -Revised Edition-,356910
Battle for Blood - Epic battles within 30 seconds!,384980
Battle for Enlor,614880
Battle Forever,489700
Battle Girls,404170
Battle Group 2,277490
Battle Mages,302470
Battle Mages: Sign of Darkness,311060
Battle of Empires : 1914-1918,316430
BATTLE PIXELS,434500
Battle Ram,1262060
Battle Ranch,340070
Battle Royale Tycoon,851930
Battle vs Chess,211050
Battle Worlds: Kronos,237470
BattleBlock Theater,238460
BATTLECREW Space Pirates,411480
Battlefield 1 ™,1238840
Battlefield 3™,1238820
Battlefield 4™,1238860
Battlefield™ 2042,1517290
Battlefield™ Hardline,1238880
Battlefield™ V,1238810
Battlefleet Gothic: Armada,363680
Battlefleet Gothic: Armada 2,573100
BattleLore: Command,348400
Battlepaths,296050
Battlepillars Gold Edition,280930
Battleplan: American Civil War,285130
BattleRush 2,871990
BATTLESLOTHS 2025: The Great Pizza Wars,459350
BattleSouls,392060
BattleSpace,306930
Battlestar Galactica Deadlock,544610
Battletank LOBA,337730
BATTLETECH,637090
BattleTime,509600
Battletoads,1244950
BattleTrucks,601590
Battlezone,312650
Battlezone 98 Redux,301650
Battlezone: Combat Commander,624970
Bayla Bunny,489900
Bayonetta,460790
BDSM: Big Drunk Satanic Massacre,669950
BE-A Walker,864160
Beach Ball Valley,454830
Beach Bounce,352010
Beach Buggy Racing 2,1230800
Beach Invasion 1944,2209680
Beach Invasion 1945 - Pacific,2390480
BeachHead,1288790
BeamNG.drive,284160
Beans: The Coffee Shop Simulator,549240
Bear and Breakfast,1136370
Bear Haven Nights,434220
Bear Simulator,395850
Bear With Me,492630
Bear With Me - Collector's Edition,783050
"BEAR, VODKA, FALL OF BERLIN! 🐻",1258710
"BEAR, VODKA, STALINGRAD! 🐻",1232130
Bears In Space,1309620
"BEARS, VODKA, BALALAIKA! 🐻",1129220
Bearslayer,460210
Beastiarium,545150
Beastmancer,562250
Beasts Battle,487030
Beat Cop,461950
Beat Hazard,49600
Beat Hazard 2,618740
Beat Hazard 3,1493520
Beat Invaders,1863080
Beat Stickman: Infinity Clones,866010
BeatBlasters III,246800
Beatbuddy: Tale of the Guardians,231040
Beats Fever,566780
BeatSlayer,2089830
BEAUTIFUL DESOLATION,912570
Beautiful Japanese Scenery - Animated Jigsaws,514090
Beauty and the Beast,892550
Beauty Bounce,372330
Bebop and Tempo,628560
Bedlamball,667690
Bee Island,2345020
Beeftacular,491620
Beekyr Reloaded,484930
BEEP,104200
Beerman,508950
Beeswing,365580
Beff Jezos Simulator,3128740
Before I Forget,1126600
Before the Echo,200910
Before We Leave,1073910
Before Your Eyes,1082430
Behind the Frame: The Finest Scenery,1634150
Beholder,475550
Beholder 2,761620
Beholder 3,1570070
Being a DIK,1126320
Bell Ringer,424830
Belladonna,351340
Bellatia,614450
Bermuda,337630
Berzerk: Recharged,2623050
Best Forklift Operator,1684670
Best Friend Forever,1034850
Best in Show Solitaire,514780
Best Plumber,1166580
Bestseller: Curse of the Golden Owl,591090
Between Me and The Night,285070
Between Time: Escape Room,1580150
Between Two Worlds,1975280
Beware Planet Earth,267340
Beyond a Steel Sky,1146310
Beyond Dimensions,429250
Beyond Eden,632800
Beyond Enemy Lines,523610
Beyond Galaxyland,1543710
Beyond Gravity,317510
Beyond Magic,463880
Beyond Reality,428100
Beyond Shadowgate,2332240
Beyond Sunset,1665260
Beyond: Two Souls,960990
Bibots,1610500
Bicyclism EP,507030
Bierzerkers,348460
Big Action Mega Fight!,357120
Big Brother Is Shaping You,933940
Big Farm Story,1329510
Big Fish Legend,376560
Big Journey to Home,388440
Big Pharma,344850
BIGFOOT,509980
Bik - A Space Adventure,325160
Binaries,435800
Bing in Wonderland,1710100
Bingfa：Warring States,1270100
Biodrone Battle,377290
BIOHAZARD 7 resident evil グロテスクVer.,530940
BIOHAZARD RE:2 Z Version,895950
BIOHAZARD RE:3 Z Version,1100830
BIOHAZARD VILLAGE Z Version,1196600
BIOMUTANT,597820
Bionic Battle Mutants,625820
Bionic Dues,238910
Bionic Heart,314200
Bionic Heart 2,317290
BIOS,350600
BioShock 2 Remastered,409720
BioShock Infinite,8870
BioShock Remastered,409710
Biotoxin: The Dark Days,601870
Biped,1071870
Bird of Light,447010
Birdsketball,470470
Birth ME Code,1249260
Birth of Shadows,401170
Birthdays the Beginning,525700
Bish Bash Bots,1424860
Bit Blaster XL,433950
bit Dungeon II,331440
bit Dungeon III,856210
BiT Evolution,342020
Bit Heroes,666860
BIT.TRIP BEAT,63700
BIT.TRIP CORE,205060
BIT.TRIP FATE,205080
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,218060
BIT.TRIP RERUNNER,2222540
BIT.TRIP RUNNER,63710
BIT.TRIP VOID,205070
Bitardia,405010
Bite the Bullet,1075550
BitMaster,514660
Bizarre Earthquake,448440
BLACK BIRD,857500
Black Book,1138660
Black Closet,400580
BLACK CLOVER: QUARTET KNIGHTS,714080
Black Desert,582660
Black Forest,523070
Black Hole Hazard,485160
Black Home,370700
Black Ice,311800
Black Legend,1094730
Black Mesa,362890
Black Mirror,581300
Black Myth: Wukong,2358720
Black River,585090
Black Sails,373240
Black Sand Drift,507380
Black Skylands,1143810
Black Squad,550650
Black The Fall,308060
Blackbay Asylum,313140
Blackberry Honey,716340
BlackEye,627410
Blackfaun,409460
Blackguards,249650
Blackguards 2,314830
BLACKHOLE,322680
BLACKJACK and WAIFUS,1702830
Blacklight: Retribution,209870
Blackout Z: Slaughterhouse Edition,729660
BlackShot: Mercenary Warfare FPS,433350
BlackSmith HIT,508170
BLACKTAIL,1532690
Blackthorn Arena: Reforged,3168260
Blackwell Convergence,80350
Blackwell Deception,80360
Blackwell Epiphany,236930
Blackwell Unbound,80340
Blade & Bones,513370
BLADE ARCUS from Shining: Battle Arena,446040
Blade Assault,1367300
Blade Ballet,460750
Blade Kitten,9940
Blade Symphony,225600
Blades of the Righteous,421140
Bladestar,424760
Blair Witch,1092660
Blaite,461730
Blamdown Udder Fury,460560
Blasphemous,774361
Blast Brigade vs. the Evil Legion of Dr. Cread,1550760
Blast-off,391140
Blasted Fortress,339500
Blasted Road Terror,603330
Blaster Master Zero,1034900
Blaster Master Zero 2,1034910
Blaster Master Zero 3,1588380
Blaster Shooter GunGuy!,391740
Blastercell,608540
Blasting Agent: Ultimate Edition,453810
BlastZone 2,349260
BlazBlue Centralfiction,586140
BlazBlue Cross Tag Battle,702890
BlazBlue: Calamity Trigger,263300
BlazBlue: Chronophantasma Extend,388750
BlazBlue: Continuum Shift Extend,294810
BlazeRush,302710
Blazing Beaks,585710
Blazing Sails,1158940
BLEAK: Welcome to Glimmer,364830
Bleed,239800
Bleed 2,396350
Bleeding Border,416290
Bleeding Edge,1189800
Bless Online,681660
Bless Unleashed,1254120
Blind,406860
Blitz Breaker,416110
Blitzkrieg 3,235380
Blob From Space,315070
BlobCat,613210
Block Blowout,542730
Block Legend DX,345640
Block N Load,299360
Block Tower TD,2427570
Block'Em!,1529220
BLOCKADE 3D,302830
Blockland,250340
Blockpocalypse,433660
BLOCKPOST LEGACY,706990
Blocks That Matter,111800
Blockstorm,263060
Blockwick 2,377660
Blood 'n Bikinis,596200
Blood Alloy: Reborn,355310
Blood and Bacon,434570
Blood and Gold: Caribbean!,413710
Blood And Zombies,1739880
Blood Bowl 2,236690
Blood Bowl 3,1016950
Blood Card,930780
Blood Card 2: Dark Mist,968760
Blood Code,386480
Blood Feed,575950
Blood Harvest 3,851180
Blood Knights,258220
Blood of the Werewolf,260250
Blood Ties,544870
Blood West,1587130
Bloodbath,304150
Bloodline Champions,6370
BloodLust Shadowhunter,280600
BloodRayne,3810
BloodRayne 2,3820
BloodRayne 2: Terminal Cut,1373550
BloodRayne: Betrayal (Legacy),281220
BloodRayne: Terminal Cut,1373510
Bloodroots,820540
Bloodsports.TV,336420
Bloodstained: Curse of the Moon,838310
Bloodstained: Curse of the Moon 2,1257360
Bloody Rally Show,926860
Bloody Streets,336110
Bloody Trapland,257750
Bloody Trapland 2: Curiosity,579840
Bloody Walls,531960
Bloody Zombies,449640
Blooming Business: Casino,1388580
Bloons TD 6,960090
Bloons TD Battles,444640
Blossom Tales: The Sleeping King,446810
Blowhards,552000
Blowy Fish,399920
Bloxiq VR,510710
Bloxitivity,236010
Blue Crystal,556200
Blue Effect VR,522020
Blue Estate,305380
BLUE REVOLVER,439490
Blue Rider,402340
Blue Rose Reprise,362660
Blue Sheep,409280
Blue Tear,563340
Blue-Collar Astronaut,414760
Blueprint Tycoon,454060
Blues and Bullets,378660
Blush Blush,777130
Board Defenders,516010
Bob Was Hungry,343560
Body Pay,2909170
Bohemian Killing,492220
Boid,314010
Boiling Bolt,462250
Bokida - Heartfelt Reunion,612740
BOMB,301500
Bomb Royale,604150
Bomb The Monsters!,355020
Bomb U!,523090
Bomber Crew,537800
Bombernauts,246920
BomberZone,473140
Bombshell,353190
Bombslinger,475960
Boneraiser Minions,1944570
BoneTown,288080
Bonny's Adventure,620310
Bonsai,444160
Boo Bunny Plague,313590
BOOBS SAGA: Prepare To Hentai Edition,726360
Boobs vs Zombies,648660
Boogeyman,412770
Boogeyman 2,567130
Book of Demons,449960
Book of Hours,1028310
Boomerang Fu,965680
Boomerang X,1170060
BoomTown! Deluxe,536750
BOOR,450170
Boot Hill Heroes,313470
Booth: A Dystopian Adventure,761350
Borderlands 2,49520
Borderlands 3,397540
Borderlands: The Pre-Sequel,261640
Borderless Gaming,388080
BorderZone,289220
BORE BLASTERS,2398170
Borealis,307170
BOROS,613420
Borstal,453730
Boson X,302610
Bosorka,2118370
Boss 101,380920
Boss Defiance,619470
Boss Monster,362350
BossConstructor,330100
Bot Colony,263040
Bot Vice,491040
Botanicula,207690
Boti: Byteland Overclocked,2161050
Botology,363610
Bottle,463030
Bottle: Pilgrim Redux,735350
Bottom of the 9th,705020
Bound By Flame,243930
Bound by Love,1770390
Boundel,454070
Bounty Train,371520
BoX -containment-,479150
Box Maze,512020
Boyfriend Dungeon,674930
BRAIN / OUT,578310
Brain Booster,543430
Brainwashing with Tentacles R,2862430
Bramble: The Mountain King,1623940
BrambleLash,453220
Bravada,315930
Brave Alchemist Colette,1135830
Brave Furries,355280
Brave Hand,763340
Brave's Rage,1124080
Braveland,285800
Braveland Pirate,391490
Braveland Wizard,333880
BRAVELY DEFAULT II,1446650
Bravery and Greed,943370
Bravery: Rise of The Last Hero,613970
BRAWL,365680
Brawl of Ages,529840
Brawlderdash,525590
Brawlerz Arena,342660
Brawlhalla,291550
Brazed,485630
Breach & Clear,266130
Breach & Clear: Deadline Rebirth (2016),310890
BREACH IT,591790
Breached,460640
Breachers,1922010
Breachway,2118810
Bread & Fred,1607680
Break Chance Memento,432130
Break the Game,739540
Break Through: Artificial Maze,454480
Break_In,357320
Breakers Collection,1786230
Breaking Fast,523870
Breaking Wheel,545890
Breakneck,432940
Breakout 13,2095300
Breathedge,738520
Breeding Village,1061490
Breeze of Passion,2409780
Bret Airborne,342510
Brewer,1064200
Brewmaster: Beer Brewing Simulator,1569200
Brick Breaker,539290
Brick Rigs,552100
Brick-Force,335330
Brick-Force (US),272490
Bridge Constructor Portal,684410
Bridge Constructor: The Walking Dead,1336120
Brigador: Up-Armored Edition,274500
Brigand: Oaxaca,652410
Brigandine The Legend of Runersia,1843940
Bright Lights of Svetlov,1630920
Brilliant Shadows - Part One of the Book of Gray Magic,409920
Broccoli Bob,604140
Broforce,274190
BROK the InvestiGator,949480
BROKE PROTOCOL,696370
Broken Age,232790
Broken Armor,508840
Broken Bots,366620
Broken Dreams,444480
Broken Roads,1403440
Broken Sword - Shadow of the Templars: Reforged,2544110
Broken Sword 5 - the Serpent's Curse,262940
Bronze Age,686900
Brookhaven Grimoire,1499240
Brotato,1942280
Brothel Secrets 🔞,2721240
Brothel Simulator II 💋,2338000
Brothel Simulator 🍓,2233600
Brothel Tycoon,3084180
Brother Wings,576540
Brothers - A Tale of Two Sons,225080
BrotherZ,588070
Brushwood Buddies,434820
Brut@l,489260
Brutal Orchestra,1734320
Brute,451630
Brütal Legend,225260
Bubble Blowout,542720
Bubble Bobble 4 Friends: The Baron's Workshop,1287030
Bubsy Two-Fur,426630
Bubsy: The Woolies Strike Back,627910
Buccaneers!,1148560
Buckshot Roulette,2835570
Bud Spencer & Terence Hill - Slaps And Beans,564050
BUDDY,478210
Buddy Simulator 1984,1269950
Buff Knight Advanced,385440
Buggos,789660
Bugsnax,674140
Bugspeed Collider,415900
Build 'n Bump,375790
Buildanauts,394490
Builder Simulator,1120320
BuildMoreCubes,557190
Bulb Boy,390290
Bulby - Diamond Course,461390
Bullet Girls Phantasia,1163590
Bullet Heaven 2,412670
BULLET SOUL,544580
BULLET SOUL INFINITE BURST,545060
Bullet Witch,696180
Bulletstorm VR,2451320
Bulletstorm: Full Clip Edition,501590
Bullshot,436530
Bulwark Evolution: Falconeer Chronicles,290100
Bum Simulator,855740
Bumper,509850
Bunker - The Underground Game,354180
Bunker Punks,446120
Bunny Bounce,446610
Bunny eShop,1111460
Bunny Hop League,429780
Bunny Madness Anarchy,591130
Bunnyrama,567210
Burger Patrol,313700
Burgers,385830
Burgers 2,555890
BURIED STARS,1025960
Burned Land,833170
Burnhouse Lane,1846460
Burnin' Rubber 5 HD,420660
Burning Cars,269430
Burnout™ Paradise Remastered,1238080
Burnstar,318480
Burokku Girls,443980
Burst,454080
Bus Mechanic Simulator,1011420
Bus Simulator 16,324310
Bus Simulator 18,515180
Bus Simulator 21 Next Stop,976590
Bus World,1193090
Business Tour - Online Multiplayer Board Game,397900
Busty Milf and Summer Country Sex Life,2795310
But to Paint a Universe,335220
BUTCHER,474210
Button Button Up!,623320
Button City,1273750
Button Tales,545590
Buzz Aldrin's Space Program Manager,308270
Byte Family,542880
BZZZT,1293170
C. Kane,385030
C.A.R.D.S. RPG: The Misty Battlefield,2539880
C.A.R.L.,513910
C14 Dating,451640
Cabals: Magic & Battle Cards,458410
Cabin Fever,1336600
Cadria Item Shop,883860
CAFE 0 ~The Drowned Mermaid~,335660
CAFE 0 ~The Sleeping Beast~,461810
Cake Bash,971690
Caketomino,517770
Caladrius Blaze,386770
Calcu-Late,449200
CALENDULA,427810
Caliber,307950
Calico & Co,620580
California Swingers Club - Season 1: Sea Swap,2804310
Caligo,629840
Caliper,581840
Call of Cthulhu,399810
Call of Duty: Black Ops II - Multiplayer,202990
Call of Duty: Black Ops II - Zombies,212910
Call of Duty: Black Ops III,311210
Call of Duty: Ghosts - Multiplayer,209170
Call of Duty: WWII,476600
Call of Juarez,3020
Call of Juarez Gunslinger,204450
Call of Sentinels,2558200
Call Of The Mighty Warriors,485440
Call of War,672680
Call to Arms,302670
Call to Arms - Gates of Hell: Ostfront,400750
Cally's Caves 3,418120
Cally's Caves 4,642580
"Calm Down, Stalin",502940
Calvino Noir,316890
Camera Obscura,341500
Camp Buddy: Scoutmaster Season,1968430
Camp Sunshine,457570
Campaign Clicker,485650
Campfire: One of Us Is the Killer,533180
Campus Notes - forget me not.,435360
Canabalt,358960
Candice DeBébé's Incredibly Trick Lifestyle,453790
Candle,420060
Candle Daemon,2686060
Candleman: The Complete Journey,591630
Candy Blast,474050
Candy Disaster,1231460
Candy Machine,581980
Candy Smash VR,503900
Cannibal Abduction,2189640
Cannon Brawl,230860
Cannons-Defenders: Steam Edition,617710
Cantata,690370
Canyon Capers,275490
Capcom Arcade 2nd Stadium,1755910
Capcom Arcade Stadium,1515950
Capcom Beat 'Em Up Bundle,885150
Capcom Fighting Collection,1685750
Capes,2081080
Capitalism 2,638200
CapRiders: Euro Soccer,492200
Captain Firehawk and the Laser Love Situation,2054690
Captain Kaon,527380
Captain Lycop: Invasion of the Heters,525070
Captain Morgane and the Golden Turtle,264320
Captain Nemo,788970
Captivity,533340
Car Demolition Clicker,705740
Car For Sale Simulator 2023,2248760
Car Manufacture,983380
Car Mechanic Simulator 2018,645630
Car Mechanic Simulator 2021,1190000
Car Trader Simulator,689980
CAR TUNE: Project,1020800
Car Washer: Summer of the Ninja,369360
Caravan,352890
Caravanserail,448480
Card City Nights,271820
Card City Nights 2,241300
Card Dungeon,361130
Card Hog,1163740
Card Hunter,293260
Card of spirits,486850
Card Shark,1371720
Card-en-Ciel,2730540
Cardaclysm,1252710
Cardboard Town,2198070
Cardinal Cross,815450
Cardinal Quest 2,378030
Cardpocalypse,904400
Cards and Castles,360730
Cards of Cthulhu,536040
Cargo Commander,220460
Cargo Cult: Shoot'n'Loot VR,565380
Caribbean Legend,2230980
Caribbean!,293010
Carmageddon 2: Carpocalypse Now,282030
Carmageddon Max Pack,282010
Carmageddon: Max Damage,505170
Carmageddon: Reincarnation,249380
Carnage Racing,228940
Carnivore Land,397860
Caromble!,347660
Carrie's Order Up,522490
CARRION,953490
Carry The Glass,3263320
Cart Racer,587420
Cartel Tycoon,1220140
Carto,1172450
Carton,531920
Cartoon Strike,616830
CarX Drift Racing Online,635260
CASE 2: Animatronics Survival,722960
CASE: Animatronics,489360
